o:id,o:resource_class,schema:sameAs,jdc:valeurUtilite,jdc:hasRencontre,dcterms:title,foaf:firstName,foaf:lastName,foaf:givenName,foaf:homepage,schema:relatedLink
61764,foaf:Person,,,,Jean-Pierre Ferrier,Jean-Pierre,Ferrier,Jean-Pierre Ferrier,,
62623,foaf:Person,,,,Sylvain Ferrières,Sylvain,Ferrières,Sylvain Ferrières,,
61643,foaf:Person,,,,Stephen Few,Stephen,Few,Stephen Few,,
61058,foaf:Person,,,,Roy Thomas Fielding,Roy Thomas,Fielding,Roy Thomas Fielding,,
62024,foaf:Person,,,,Gabriela Fiema,Gabriela,Fiema,Gabriela Fiema,,
62424,foaf:Person,,,,David Filliat,David,Filliat,David Filliat,,
61223,foaf:Person,,,,Alain Findeli,Alain,Findeli,Alain Findeli,,
62294,foaf:Person,,,,T. Finin,T.,Finin,T. Finin,,
62359,foaf:Person,,,,Manuel Fiorelli,Manuel,Fiorelli,Manuel Fiorelli,,
61160,foaf:Person,,,,Michel Fishbane,Michel,Fishbane,Michel Fishbane,,
61427,foaf:Person,,,,Jean-Paul Fitoussi,Jean-Paul,Fitoussi,Jean-Paul Fitoussi,,
62722,foaf:Person,,,,Lydia Flem,Lydia,Flem,Lydia Flem,,
62178,foaf:Person,,,,Franck Fleurey,Franck,Fleurey,Franck Fleurey,,
62268,foaf:Person,,10,,Cynthia Fleury,Cynthia,Fleury,Cynthia Fleury,,
62448,foaf:Person,,,,Raphaèle Fleury,Raphaèle,Fleury,Raphaèle Fleury,,
62516,foaf:Person,,,,Patrice Flichy,Patrice,Flichy,Patrice Flichy,,
61253,foaf:Person,,,,Elizabeth Florescu,Elizabeth,Florescu,Elizabeth Florescu,,
62477,foaf:Person,,,,Luciano Floridi,Luciano,Floridi,Luciano Floridi,,
62042,foaf:Person,,,,Laurent Flory,Laurent,Flory,Laurent Flory,,
62513,foaf:Person,,20,,Vilém Flusser,Vilém,Flusser,Vilém Flusser,,
62330,foaf:Person,,,,A. S. Fokkens,A. S.,Fokkens,A. S. Fokkens,,
61360,foaf:Person,,,,Helka Folch,Helka,Folch,Helka Folch,,
61823,foaf:Person,,10,20,Viviane Folcher,Viviane,Folcher,Viviane Folcher,,
61637,foaf:Person,,,,Alessandro Fontana,Alessandro,Fontana,Alessandro Fontana,,
61221,foaf:Person,,5,5,Jacques Fontanille,Jacques,Fontanille,Jacques Fontanille,,
61995,foaf:Person,,,,Philippe Forget,Philippe,Forget,Philippe Forget,,
62773,foaf:Person,,,,Anne de Fornel,Anne de,Fornel,Anne de Fornel,,
61189,foaf:Person,,60,,Michel Foucault,Michel,Foucault,Michel Foucault,,
61339,foaf:Person,,,,Ina Fourie,Ina,Fourie,Ina Fourie,,
62064,foaf:Person,,,,Mélanie Fournier,Mélanie,Fournier,Mélanie Fournier,,
62457,foaf:Person,,,,R. Fournier-S'niehotta,R.,Fournier-S'niehotta,R. Fournier-S'niehotta,,
299926,foaf:Person,,,,Jason G. Fox,Jason G.,Fox,Jason G. Fox,,
61184,foaf:Person,,,,Marie Frage,Marie,Frage,Marie Frage,,
62630,foaf:Person,,,,Augustin Fragnière,Augustin,Fragnière,Augustin Fragnière,,
61745,foaf:Person,,,,Fausto Fraisopi,Fausto,Fraisopi,Fausto Fraisopi,,
61867,foaf:Person,,,,Claire François,Claire,François,Claire François,,
61825,foaf:Person,,20,30,Soulages François,Soulages,François,Soulages François,,
61159,foaf:Person,,,,Jean-Claude Fredouille,Jean-Claude,Fredouille,Jean-Claude Fredouille,,
61687,foaf:Person,,,,Gottlob Frege,Gottlob,Frege,Gottlob Frege,,
61821,foaf:Person,,30,,Paulo Freire,Paulo,Freire,Paulo Freire,,
62488,foaf:Person,,,,Salomé Frémineur,Salomé,Frémineur,Salomé Frémineur,,
61986,foaf:Person,,,,Robert Matthew French,Robert Matthew,French,Robert Matthew French,,
61671,foaf:Person,,,,Karl von Frisch,Karl von,Frisch,Karl von Frisch,,
61672,foaf:Person,,,,Otto von Frisch,Otto von,Frisch,Otto von Frisch,,
299910,foaf:Person,,,,Karl J. Friston,Karl J.,Friston,Karl J. Friston,,
62199,foaf:Person,,10,20,Pascal Froissart,Pascal,Froissart,Pascal Froissart,,
61236,foaf:Person,,,,Claude Fronty,Claude,Fronty,Claude Fronty,,
61470,foaf:Person,,20,,Ben Fry,Ben,Fry,Ben Fry,,
61157,foaf:Person,,10,,Marc Fumaroli,Marc,Fumaroli,Marc Fumaroli,,
299925,foaf:Person,,,,Kaiser Fung,Kaiser,Fung,Kaiser Fung,,
61141,foaf:Person,,,,Frédéric Fürst,Frédéric,Fürst,Frédéric Fürst,,
61215,foaf:Person,,,,Thomas W. Gaehtgens,Thomas W.,Gaehtgens,Thomas W. Gaehtgens,,
62579,foaf:Person,,,,Keke Gai,Keke,Gai,Keke Gai,,
62564,foaf:Person,,,,Steven Galing,Steven,Galing,Steven Galing,,
61988,foaf:Person,,,,Kristen Gallant,Kristen,Gallant,Kristen Gallant,,
61779,foaf:Person,,,,Emily H. Davis Art Gallery,Emily H. Davis Art,Gallery,Emily H. Davis Art Gallery,,
61102,foaf:Person,,,,L. K Gallos,L. K,Gallos,L. K Gallos,,
61254,foaf:Person,,,,Antony Galton,Antony,Galton,Antony Galton,,
61980,foaf:Person,,10,10,Philippe Gambette,Philippe,Gambette,Philippe Gambette,,
61185,foaf:Person,,,,Jean-Gabriel Ganascia,Jean-Gabriel,Ganascia,Jean-Gabriel Ganascia,,
61270,foaf:Person,,30,,Fabien Gandon,Fabien,Gandon,Fabien Gandon,,
61219,foaf:Person,,,,Thomas Gaon,Thomas,Gaon,Thomas Gaon,,
62092,foaf:Person,,,,Brigitte Garcia,Brigitte,Garcia,Brigitte Garcia,,
61417,foaf:Person,,,,Marta García-Fiñana,Marta,García-Fiñana,Marta García-Fiñana,,
62786,foaf:Person,,,,Peter Gärdenfors,Peter,Gärdenfors,Peter Gärdenfors,,
61920,foaf:Person,,,,Joël Gardes,Joël,Gardes,Joël Gardes,,
299937,foaf:Person,,,,Cécile Gardies,Cécile,Gardies,Cécile Gardies,,
61591,foaf:Person,,,,Howard Gardner,Howard,Gardner,Howard Gardner,,
61569,foaf:Person,,,,Isabelle Garron,Isabelle,Garron,Isabelle Garron,,
61337,foaf:Person,,,,David A. Garza-Salazar,David A.,Garza-Salazar,David A. Garza-Salazar,,
62223,foaf:Person,,,,Aurélie Gaudieux,Aurélie,Gaudieux,Aurélie Gaudieux,,
62224,foaf:Person,,,,Benoit Gaudou,Benoit,Gaudou,Benoit Gaudou,,
61233,foaf:Person,,,,Guy Le Gaufey,Guy Le,Gaufey,Guy Le Gaufey,,
62035,foaf:Person,,,,Gilles Gauthier,Gilles,Gauthier,Gilles Gauthier,,
61836,foaf:Person,,,,Charlotte Gauvry,Charlotte,Gauvry,Charlotte Gauvry,,
61363,foaf:Person,,,,James Paul Gee,James Paul,Gee,James Paul Gee,,
61675,foaf:Person,,,,Alfred Gell,Alfred,Gell,Alfred Gell,,
62363,foaf:Person,,,,Willem Van Gemert,Willem Van,Gemert,Willem Van Gemert,,
61706,foaf:Person,,,,Eric George,Eric,George,Eric George,,
62598,foaf:Person,,,,Sébastien George,Sébastien,George,Sébastien George,,
61499,foaf:Person,,20,30,Fanny Georges,Fanny,Georges,Fanny Georges,,
62510,foaf:Person,,40,40,Cédric Plessiet,Cédric,Plessiet,Cédric Plessiet,,
61139,foaf:Person,,,,Olivier Gerbé,Olivier,Gerbé,Olivier Gerbé,,
62685,foaf:Person,,,,Leah R. Gerber,Leah R.,Gerber,Leah R. Gerber,,
61480,foaf:Person,,,, Ghadakpour,,Ghadakpour, Ghadakpour,,
299972,foaf:Person,,10,30,Malek Ghenima,Malek,Ghenima,Malek Ghenima,,
62248,foaf:Person,,,,Solange Ghernaouti-Hélie (D),Solange,Ghernaouti-Hélie (D),Solange Ghernaouti-Hélie (D),,
62740,foaf:Person,,,,Florie Giacona,Florie,Giacona,Florie Giacona,,
61271,foaf:Person,,,,Alain Giboin,Alain,Giboin,Alain Giboin,,
62590,foaf:Person,,,,Florence Gillet,Florence,Gillet,Florence Gillet,,
61190,foaf:Person,,,,Nathalie Girard,Nathalie,Girard,Nathalie Girard,,
62028,foaf:Person,,,,Paul Girard,Paul,Girard,Paul Girard,,
61925,foaf:Person,,,,Renaud Girard,Renaud,Girard,Renaud Girard,,
61092,foaf:Person,,,,Andrew Glassner,Andrew,Glassner,Andrew Glassner,,
61581,foaf:Person,,20,,James Gleick,James,Gleick,James Gleick,,
62270,foaf:Person,,,,Frédéric Glorieux,Frédéric,Glorieux,Frédéric Glorieux,,
62552,foaf:Person,,,,Federico Gobbo,Federico,Gobbo,Federico Gobbo,,
62089,foaf:Person,,,,Béatrice Godart-Wendling,Béatrice,Godart-Wendling,Béatrice Godart-Wendling,,
62567,foaf:Person,,20,60,Gabrielle Godin,Gabrielle,Godin,Gabrielle Godin,,
61367,foaf:Person,,,,Christine Golbreich,Christine,Golbreich,Christine Golbreich,,
61389,foaf:Person,,,,S. Golder,S.,Golder,S. Golder,,
62099,foaf:Person,,,,Stefan Goltzberg,Stefan,Goltzberg,Stefan Goltzberg,,
62036,foaf:Person,62043,,,Rosa-Maria Gomez De Regil,Rosa-Maria,Gomez De Regil,Rosa-Maria Gomez De Regil,,
62043,foaf:Person,,,,Rosa María Gómez de Regil,Rosa María,Gómez de Regil,Rosa María Gómez de Regil,,
62658,foaf:Person,,,,Natacha Gondran,Natacha,Gondran,Natacha Gondran,,
299954,foaf:Person,,,,Ian J. Goodfellow,Ian J.,Goodfellow,Ian J. Goodfellow,,
61515,foaf:Person,,,,Nelson Goodman,Nelson,Goodman,Nelson Goodman,,
61309,foaf:Person,,,,Mirta B. Gordon,Mirta B.,Gordon,Mirta B. Gordon,,
62619,foaf:Person,,,,Stéphane Goria,Stéphane,Goria,Stéphane Goria,,
62154,foaf:Person,,,,Myriam Gorsse,Myriam,Gorsse,Myriam Gorsse,,
61718,foaf:Person,,,,Cédric Gossart,Cédric,Gossart,Cédric Gossart,,
61430,foaf:Person,,,,Frédéric Gosselin,Frédéric,Gosselin,Frédéric Gosselin,,
61429,foaf:Person,,,,Marion Gosselin,Marion,Gosselin,Marion Gosselin,,
62152,foaf:Person,,,,Sophie Gosselin,Sophie,Gosselin,Sophie Gosselin,,
62570,foaf:Person,,,10,Catherine Gouédard,Catherine,Gouédard,Catherine Gouédard,,
61583,foaf:Person,,,,Gilbert Gourinat,Gilbert,Gourinat,Gilbert Gourinat,,
61248,foaf:Person,,,,Dominique Goy-Blanquet,Dominique,Goy-Blanquet,Dominique Goy-Blanquet,,
62745,foaf:Person,,,,Anthony T. Grafton,Anthony T.,Grafton,Anthony T. Grafton,,
61439,foaf:Person,,,,Miranda Grahl,Miranda,Grahl,Miranda Grahl,,
62038,foaf:Person,,,,Laurence Gramondi,Laurence,Gramondi,Laurence Gramondi,,
62504,foaf:Person,,,,Aurélia Grandin,Aurélia,Grandin,Aurélia Grandin,,
61206,foaf:Person,,20,,Gilles-Gaston Granger,Gilles-Gaston,Granger,Gilles-Gaston Granger,,
61707,foaf:Person,,,,Fabien Granjon,Fabien,Granjon,Fabien Granjon,,
61488,foaf:Person,,,,B. Grassineau,B.,Grassineau,B. Grassineau,,
62698,foaf:Person,,,,Jean-Pierre Gratia,Jean-Pierre,Gratia,Jean-Pierre Gratia,,
61850,foaf:Person,,,,Sebastian Grauwin,Sebastian,Grauwin,Sebastian Grauwin,,
541211,foaf:Person,,,,Benjamin Green,Benjamin,Green,Benjamin Green,,
62603,foaf:Person,,,,Axelle Grégoire,Axelle,Grégoire,Axelle Grégoire,,
61931,foaf:Person,,,,Algirdas Julien Greimas,Algirdas Julien,Greimas,Algirdas Julien Greimas,,
61327,foaf:Person,,,,Francine Grelier,Francine,Grelier,Francine Grelier,,
61792,foaf:Person,,,,Sylvie Grenet,Sylvie,Grenet,Sylvie Grenet,,
61554,foaf:Person,,,,Olfa Zaïbet Greselle,Olfa Zaïbet,Greselle,Olfa Zaïbet Greselle,,
62209,foaf:Person,,,,Jacques Grinevald,Jacques,Grinevald,Jacques Grinevald,,
61916,foaf:Person,,,,Xavier Grizon,Xavier,Grizon,Xavier Grizon,,
61682,foaf:Person,,,,Stanislav Grof,Stanislav,Grof,Stanislav Grof,,
61638,foaf:Person,,,,Frédéric Gros,Frédéric,Gros,Frédéric Gros,,
61506,foaf:Person,,,,Patrick Gros,Patrick,Gros,Patrick Gros,,
61068,foaf:Person,,,,J. Grosjean,J.,Grosjean,J. Grosjean,,
62007,foaf:Person,,,,Sylvie Grosjean,Sylvie,Grosjean,Sylvie Grosjean,,
61784,foaf:Person,,,,Alain Grossetti,Alain,Grossetti,Alain Grossetti,,
61767,foaf:Person,,10,,Alexandre Grothendieck,Alexandre,Grothendieck,Alexandre Grothendieck,,
62499,foaf:Person,,,, Groupe Sciences en questions,,Groupe Sciences en questions, Groupe Sciences en questions,,
62697,foaf:Person,,,,Craig Groves,Craig,Groves,Craig Groves,,
61907,foaf:Person,,,,Lars Grunewaldt,Lars,Grunewaldt,Lars Grunewaldt,,
61255,foaf:Person,,,,Michael Gruninger,Michael,Gruninger,Michael Gruninger,,
61256,foaf:Person,,,,Nicola Guarino,Nicola,Guarino,Nicola Guarino,,
61124,foaf:Person,,60,,Félix Guattari,Félix,Guattari,Félix Guattari,,
62467,foaf:Person,,,,Jayavardhana Gubbi,Jayavardhana,Gubbi,Jayavardhana Gubbi,,
62647,foaf:Person,,,,Xavier Guchet,Xavier,Guchet,Xavier Guchet,,
62537,foaf:Person,,,,Denis Guénoun,Denis,Guénoun,Denis Guénoun,,
62032,foaf:Person,,,,Jérôme Guérin,Jérôme,Guérin,Jérôme Guérin,,
61885,foaf:Person,,,,Éric Guichard,Éric,Guichard,Éric Guichard,,
61862,foaf:Person,,,,Nicolas Guichon,Nicolas,Guichon,Nicolas Guichon,,
62269,foaf:Person,,20,,Hubert Guillaud,Hubert,Guillaud,Hubert Guillaud,,
541240,foaf:Person,,,,Céline Guilleux,Céline,Guilleux,Céline Guilleux,,
62746,foaf:Person,,,,Marie-Christine Guillon,Marie-Christine,Guillon,Marie-Christine Guillon,,
62349,foaf:Person,,,,Alain Gutierrez,Alain,Gutierrez,Alain Gutierrez,,
62686,foaf:Person,,,,Claudia Gutierrez Arrellano,Claudia,Gutierrez Arrellano,Claudia Gutierrez Arrellano,,
61093,foaf:Person,,,,Etienne Guyon,Etienne,Guyon,Etienne Guyon,,
61498,foaf:Person,,,,Brigitte Guyot,Brigitte,Guyot,Brigitte Guyot,,
61906,foaf:Person,,,,Luc Gwiazdzinski,Luc,Gwiazdzinski,Luc Gwiazdzinski,,
62001,foaf:Person,,,,Pascale Haas,Pascale,Haas,Pascale Haas,,
299906,foaf:Person,,20,,Jürgen Habermas,Jürgen,Habermas,Jürgen Habermas,,
61361,foaf:Person,,,,Benoît Habert,Benoît,Habert,Benoît Habert,,
62333,foaf:Person,,,,Marianne Habib,Marianne,Habib,Marianne Habib,,
61522,foaf:Person,,50,50,Hakim Hachour,Hakim,Hachour,Hakim Hachour,,
62436,foaf:Person,,,,Maud Hagelstein,Maud,Hagelstein,Maud Hagelstein,,
62587,foaf:Person,,,,Ingrid Hall,Ingrid,Hall,Ingrid Hall,,
62406,foaf:Person,,,,Heiko Haller,Heiko,Haller,Heiko Haller,,
62095,foaf:Person,,,,Camiel Hamans,Camiel,Hamans,Camiel Hamans,,
62108,foaf:Person,,,,Béatrice Hammer,Béatrice,Hammer,Béatrice Hammer,,
541238,foaf:Person,,,,Karim Hammou,Karim,Hammou,Karim Hammou,,
62145,foaf:Person,,,,Sophie Hamon,Sophie,Hamon,Sophie Hamon,,
61964,foaf:Person,,,,Hélène Hampartzoumian,Hélène,Hampartzoumian,Hélène Hampartzoumian,,
61969,foaf:Person,,,,Yousri Hanachi,Yousri,Hanachi,Yousri Hanachi,,
62438,foaf:Person,,,,Siegfried Handschuh,Siegfried,Handschuh,Siegfried Handschuh,,
61238,foaf:Person,,,,Ole Hansen-Love,Ole,Hansen-Love,Ole Hansen-Love,,
61234,foaf:Person,,,,Masaki Harada,Masaki,Harada,Masaki Harada,,
61472,foaf:Person,,,,Wolfgang Hardle,Wolfgang,Hardle,Wolfgang Hardle,,
61790,foaf:Person,,,,Eszter Hargittai,Eszter,Hargittai,Eszter Hargittai,,
61580,foaf:Person,,,,Frank Van Harmelen,Frank Van,Harmelen,Frank Van Harmelen,,
62711,foaf:Person,,60,,Robert Harrison,Robert,Harrison,Robert Harrison,,
61045,foaf:Person,62711,,,Robert Pogue. Harrison,Robert Pogue.,Harrison,Robert Pogue. Harrison,,
62613,foaf:Person,,,,Olaf Hartig,Olaf,Hartig,Olaf Hartig,,
61301,foaf:Person,,,,Pierre-Léonard Harvey,Pierre-Léonard,Harvey,Pierre-Léonard Harvey,,
61284,foaf:Person,,,,Nada Hashmi,Nada,Hashmi,Nada Hashmi,,
61186,foaf:Person,,,,Jean-Paul Haton,Jean-Paul,Haton,Jean-Paul Haton,,
61683,foaf:Person,,,,Andre-Georges Haudricourt,Andre-Georges,Haudricourt,Andre-Georges Haudricourt,,
62549,foaf:Person,,,,Lucile Haute,Lucile,Haute,Lucile Haute,,
62627,foaf:Person,,,,Véronique Havelange,Véronique,Havelange,Véronique Havelange,,
61103,foaf:Person,,,,S. Havlin,S.,Havlin,S. Havlin,,
62381,foaf:Person,,,,Tom Heath,Tom,Heath,Tom Heath,,
61299,foaf:Person,,,,Louis Hébert,Louis,Hébert,Louis Hébert,,
61112,foaf:Person,,,,J. Heer,J.,Heer,J. Heer,,
61519,foaf:Person,,,,Jeffrey Heer,Jeffrey,Heer,Jeffrey Heer,,
61858,foaf:Person,,,,Marie-Caroline Heïd,Marie-Caroline,Heïd,Marie-Caroline Heïd,,
299917,foaf:Person,,,,Conor Heins,Conor,Heins,Conor Heins,,
62021,foaf:Person,,,,David Douyère Hélène Bourdeloie,David Douyère,Hélène Bourdeloie,David Douyère Hélène Bourdeloie,,
61462,foaf:Person,,,,Matthias Hemmje,Matthias,Hemmje,Matthias Hemmje,,
62591,foaf:Person,,,,Simon Hengchen,Simon,Hengchen,Simon Hengchen,,
62044,foaf:Person,,,,Xavier Hennequin,Xavier,Hennequin,Xavier Hennequin,,
61020,foaf:Person,,,,Gérard. Henneron,Gérard.,Henneron,Gérard. Henneron,,
62196,foaf:Person,,,,France Henri,France,Henri,France Henri,,
61985,foaf:Person,,,,Jacqueline Henry,Jacqueline,Henry,Jacqueline Henry,,
61722,foaf:Person,,,,Nathalie Henry,Nathalie,Henry,Nathalie Henry,,
61534,foaf:Person,,,,Nathalie Henry Riche,Nathalie,Henry Riche,Nathalie Henry Riche,,
62443,foaf:Person,,,,Alice Hermann,Alice,Hermann,Alice Hermann,,
61494,foaf:Person,,,, Hermes,,Hermes, Hermes,,
62655,foaf:Person,,,,María Herrando Zapater,María,Herrando Zapater,María Herrando Zapater,,
61584,foaf:Person,,,,Clarisse Herrenschmidt,Clarisse,Herrenschmidt,Clarisse Herrenschmidt,,
61832,foaf:Person,,,,Francis Laloë Dominique Hervé,Francis Laloë Dominique,Hervé,Francis Laloë Dominique Hervé,,
61443,foaf:Person,,40,,Hermann Hesse,Hermann,Hesse,Hermann Hesse,,
61590,foaf:Person,,,,Tony Hey,Tony,Hey,Tony Hey,,
62784,foaf:Person,,,,Sebastien Heymann,Sebastien,Heymann,Sebastien Heymann,,
62728,foaf:Person,,,,Emiliano Heyns,Emiliano,Heyns,Emiliano Heyns,,
62700,foaf:Person,,,,Quentin Hiernaux,Quentin,Hiernaux,Quentin Hiernaux,,
61649,foaf:Person,,,,Pascal Hitzler,Pascal,Hitzler,Pascal Hitzler,,
61143,foaf:Person,,,,Anthony Hock-koon,Anthony,Hock-koon,Anthony Hock-koon,,
61074,foaf:Person,,,,Guy Hocquenghem,Guy,Hocquenghem,Guy Hocquenghem,,
61350,foaf:Person,,40,10,Douglas Hofstadter,Douglas,Hofstadter,Douglas Hofstadter,,
62639,foaf:Person,,,,Pierre Holat,Pierre,Holat,Pierre Holat,,
62589,foaf:Person,,,,Seth Van Hooland,Seth Van,Hooland,Seth Van Hooland,,
61828,foaf:Person,,,,Erich Hörl,Erich,Hörl,Erich Hörl,,
61438,foaf:Person,,,,Andreas Hotho,Andreas,Hotho,Andreas Hotho,,
61793,foaf:Person,,,,Christian Hottin,Christian,Hottin,Christian Hottin,,
61698,foaf:Person,,,,Gilbert Hottois,Gilbert,Hottois,Gilbert Hottois,,
62336,foaf:Person,,,,Olivier Houdé,Olivier,Houdé,Olivier Houdé,,
62225,foaf:Person,,,,Thomas Houet,Thomas,Houet,Thomas Houet,,
62640,foaf:Person,,,,Karen L. F. Houle,Karen L. F.,Houle,Karen L. F. Houle,,
61765,foaf:Person,,,,Christian Houzel,Christian,Houzel,Christian Houzel,,
62203,foaf:Person,,,,Jeff Howe,Jeff,Howe,Jeff Howe,,
61607,foaf:Person,,,,John Howse,John,Howse,John Howse,,
61390,foaf:Person,,,,B. A Huberman,B. A,Huberman,B. A Huberman,,
61023,foaf:Person,,,,Michèle Hudon,Michèle,Hudon,Michèle Hudon,,
61378,foaf:Person,,30,30,Henri Hudrisier,Henri,Hudrisier,Henri Hudrisier,,
61478,foaf:Person,,,,Julien Hué,Julien,Hué,Julien Hué,,
299904,foaf:Person,,20,,Victor Hugo,Victor,Hugo,Victor Hugo,,
61812,foaf:Person,,,,Philippe Hugon,Philippe,Hugon,Philippe Hugon,,
61873,foaf:Person,,,,Stéphane Hugon,Stéphane,Hugon,Stéphane Hugon,,
62754,foaf:Person,,,,Thibaud Hulin,Thibaud,Hulin,Thibaud Hulin,,
61640,foaf:Person,,,,Marc Humbert,Marc,Humbert,Marc Humbert,,
61913,foaf:Person,,,,J. Hunter,J.,Hunter,J. Hunter,,
62297,foaf:Person,,,,Jane Hunter,Jane,Hunter,Jane Hunter,,
62716,foaf:Person,,,,Mark Hunyadi,Mark,Hunyadi,Mark Hunyadi,,
62164,foaf:Person,,,,Samuel Huron,Samuel,Huron,Samuel Huron,,
61674,foaf:Person,,,,Edmund Husserl,Edmund,Husserl,Edmund Husserl,,
62365,foaf:Person,,,,David Hutchison,David,Hutchison,David Hutchison,,
541209,foaf:Person,,,,Joël Huthwohl,Joël,Huthwohl,Joël Huthwohl,,
61449,foaf:Person,,,,Guillaume Hutzler,Guillaume,Hutzler,Guillaume Hutzler,,
62569,foaf:Person,,,,François-Bernard Huyghe,François-Bernard,Huyghe,François-Bernard Huyghe,,
61179,foaf:Person,,,,Benjamin Huynh-Kim-Bang,Benjamin,Huynh-Kim-Bang,Benjamin Huynh-Kim-Bang,,
62369,foaf:Person,,,,Eero Hyvönen,Eero,Hyvönen,Eero Hyvönen,,
61935,foaf:Person,,,,Fernando Iafrate,Fernando,Iafrate,Fernando Iafrate,,
62328,foaf:Person,,,,Kingsley Uyi Idehen,Kingsley Uyi,Idehen,Kingsley Uyi Idehen,,
62714,foaf:Person,,20,,Shah Idries,Shah,Idries,Shah Idries,,
61365,foaf:Person,,10,50,Madjid Ihadjadène,Madjid,Ihadjadène,Madjid Ihadjadène,,
61465,foaf:Person,,,,Noah Iliinsky,Noah,Iliinsky,Noah Iliinsky,,
62135,foaf:Person,,10,,Ivan Illich,Ivan,Illich,Ivan Illich,,
62536,foaf:Person,,,,Eva Illouz,Eva,Illouz,Eva Illouz,,
62031,foaf:Person,,,,Jean-Paul Imbert,Jean-Paul,Imbert,Jean-Paul Imbert,,
61475,foaf:Person,,,,Abdelhak Imoussaten,Abdelhak,Imoussaten,Abdelhak Imoussaten,,
62353,foaf:Person,,,, INA,,INA, INA,,
62124,foaf:Person,,,,Xavier Inghilterra,Xavier,Inghilterra,Xavier Inghilterra,,
61902,foaf:Person,,10,,Tim Ingold,Tim,Ingold,Tim Ingold,,
62431,foaf:Person,,40,, InternetActu.net,,InternetActu.net, InternetActu.net,,
62185,foaf:Person,,,,Cristina Ion,Cristina,Ion,Cristina Ion,,
62326,foaf:Person,,,,Antoine Isaac,Antoine,Isaac,Antoine Isaac,,
62091,foaf:Person,,,,Manuel Gustavo Isaac,Manuel Gustavo,Isaac,Manuel Gustavo Isaac,,
61380,foaf:Person,,,,Gilbert Isoard,Gilbert,Isoard,Gilbert Isoard,,
62202,foaf:Person,,,,Joi Ito,Joi,Ito,Joi Ito,,
62687,foaf:Person,,,,Kasandra-Zoica Ivanić,Kasandra-Zoica,Ivanić,Kasandra-Zoica Ivanić,,
61949,foaf:Person,,,,Amandine Afonso Jaco,Amandine Afonso,Jaco,Amandine Afonso Jaco,,
61878,foaf:Person,,,,Christian Jacob,Christian,Jacob,Christian Jacob,,
62027,foaf:Person,,30,,Mathieu Jacomy,Mathieu,Jacomy,Mathieu Jacomy,,
61423,foaf:Person,,,,Bernard Jacquemin,Bernard,Jacquemin,Bernard Jacquemin,,
61769,foaf:Person,,,,Charles Jacquier,Charles,Jacquier,Charles Jacquier,,
61460,foaf:Person,,,,Gerald Jaeschke,Gerald,Jaeschke,Gerald Jaeschke,,
62018,foaf:Person,,,,Jacques Jaffelin,Jacques,Jaffelin,Jacques Jaffelin,,
61645,foaf:Person,,,,Philipp K. Janert,Philipp K.,Janert,Philipp K. Janert,,
62653,foaf:Person,,,,Alberto Jáñez Morán,Alberto,Jáñez Morán,Alberto Jáñez Morán,,
62753,foaf:Person,,,,Jean-Charles Jarrell,Jean-Charles,Jarrell,Jean-Charles Jarrell,,
62157,foaf:Person,,,,Florian Jaton,Florian,Jaton,Florian Jaton,,
62093,foaf:Person,,,,Adèle Jatteau,Adèle,Jatteau,Adèle Jatteau,,
61121,foaf:Person,,30,,Hans Robert Jauss,Hans Robert,Jauss,Hans Robert Jauss,,
62165,foaf:Person,,,,Alain Javeau,Alain,Javeau,Alain Javeau,,
61150,foaf:Person,,30,10,Yves Jeanneret,Yves,Jeanneret,Yves Jeanneret,,
61997,foaf:Person,,,,Laurent Jeanpierre,Laurent,Jeanpierre,Laurent Jeanpierre,,
61487,foaf:Person,,40,,Franck Jedrzejewski,Franck,Jedrzejewski,Franck Jedrzejewski,,
62133,foaf:Person,,,,Jehudah ben BalaʿAm,,Jehudah ben BalaʿAm,Jehudah ben BalaʿAm,,
61848,foaf:Person,,,,Pablo Jensen,Pablo,Jensen,Pablo Jensen,,
61622,foaf:Person,,,,Pascal Jérôme,Pascal,Jérôme,Pascal Jérôme,,
541219,foaf:Person,,,,Ecole biblique de Jérusalem,Ecole biblique de,Jérusalem,Ecole biblique de Jérusalem,,
62181,foaf:Person,,,,Jianxiao Yang,Jianxiao,Yang,Jianxiao Yang,,
61447,foaf:Person,,20,,Alejandro Jodorowsky,Alejandro,Jodorowsky,Alejandro Jodorowsky,,
62114,foaf:Person,,,,Ralph H. Johnson,Ralph H.,Johnson,Ralph H. Johnson,,
61467,foaf:Person,,,,Wayne P. Johnson,Wayne P.,Johnson,Wayne P. Johnson,,
61691,foaf:Person,,,,Jean-Baptiste Joinet,Jean-Baptiste,Joinet,Jean-Baptiste Joinet,,
299907,foaf:Person,,,,Frédéric Joly,Frédéric,Joly,Frédéric Joly,,
62045,foaf:Person,,,,Monique Joly,Monique,Joly,Monique Joly,,
62295,foaf:Person,,,,A. Joshi,A.,Joshi,A. Joshi,,
61432,foaf:Person,,,,Raphaël Josset,Raphaël,Josset,Raphaël Josset,,
61959,foaf:Person,,,,Alain Joubert,Alain,Joubert,Alain Joubert,,
62648,foaf:Person,,,,Claire Jouffray,Claire,Jouffray,Claire Jouffray,,
61353,foaf:Person,,,,Christophe Jourdain,Christophe,Jourdain,Christophe Jourdain,,
61125,foaf:Person,,50,30,Brigitte Juanals,Brigitte,Juanals,Brigitte Juanals,,
